SACC code,Country of birth,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,Territory
9231,Zambia,380,390,500,540,450,390,360,350,410,310,250,250,240,190,220,280,120,320,500,Australia
9232,Zimbabwe,2510,2710,2950,3630,3230,1850,1560,1840,1650,1380,1380,1540,1590,1370,1570,1470,580,1500,3040,Australia
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia
0,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia
1101,Australia,15790,16730,17480,17660,18780,18600,18260,17240,17300,15740,15830,16220,17030,16300,16690,20220,18300,12560,10890,New South Wales
1102,Norfolk Island(f),10,10,20,20,10,10,10,10,10,10,10,30,40,0,0,0,0,0,0,New South Wales
1199,"Aust E T, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1201,New Zealand,9070,8660,8390,8530,7500,7120,9250,8420,7830,6130,5240,6300,5800,4870,4600,3360,5200,3610,5140,New South Wales
1301,New Caledonia,80,70,60,80,70,80,80,50,50,40,70,60,70,40,40,20,30,30,40,New South Wales
1302,PNG,230,250,210,250,210,160,210,190,220,160,190,180,150,150,150,180,90,170,320,New South Wales
1303,Solomon Islands,60,40,30,30,40,40,50,40,40,40,30,40,20,40,30,90,420,740,190,New South Wales
1304,Vanuatu,50,50,30,30,40,40,50,30,40,30,20,30,30,50,80,410,1070,460,510,New South Wales
1401,Guam,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1402,Kiribati,20,30,20,20,20,20,10,10,10,10,10,10,10,10,10,30,70,20,180,New South Wales
1403,Marshall Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1404,"Micronesia, F S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1405,Nauru,0,10,10,0,0,0,0,0,10,0,0,10,0,0,10,10,0,0,20,New South Wales
1406,N Mariana Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1407,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1501,Cook Islands,160,170,150,160,150,130,140,160,150,160,140,140,130,90,100,90,70,50,100,New South Wales
1502,Fiji,1360,1410,1320,1400,1420,1480,1330,1240,1200,1220,1060,1040,1190,1230,1650,1510,930,1570,3280,New South Wales
1503,French Poly,30,20,20,30,20,30,30,20,30,20,20,20,20,10,20,10,0,10,20,New South Wales
1504,Niue,30,20,20,30,20,30,20,20,30,10,10,30,20,10,10,10,10,10,10,New South Wales
1505,Samoa,560,640,550,530,620,540,710,820,1070,920,760,800,890,760,740,740,680,840,860,New South Wales
1506,Samoa American,10,10,10,20,10,10,10,30,20,10,20,20,10,20,20,10,10,10,20,New South Wales
1507,Tokelau,40,50,20,40,40,30,30,40,40,20,30,20,20,20,30,10,10,10,20,New South Wales
1508,Tonga,280,260,260,470,430,360,500,480,330,450,330,340,370,470,530,870,710,710,620,New South Wales
1511,Tuvalu,10,10,0,0,10,0,0,10,0,0,10,0,10,10,10,10,0,10,30,New South Wales
1512,Wallis/Futuna,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1513,Pitcairn Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1599,"Polynesia, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1601,Adelie Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1602,Argentinian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1603,Australian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1604,British A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1605,Chilean A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
2100,"UK, CIs & IOM",12090,12760,13190,15570,13680,12180,13940,13160,13450,11640,11000,10770,11650,10610,10080,9210,4740,5800,10300,New South Wales
2201,Ireland,1910,2100,2380,3330,3920,2840,4070,3960,2790,1760,1370,1420,1810,2050,2020,1910,440,1440,4780,New South Wales
2301,Austria,180,170,180,190,190,160,170,190,120,100,120,120,130,100,110,90,50,80,110,New South Wales
2302,Belgium,120,150,210,210,180,210,210,190,200,220,230,280,240,280,230,260,60,130,220,New South Wales
2303,France,1170,1350,1460,1910,2050,2240,2440,2080,2160,2290,2290,2300,2280,2250,2190,2220,480,1040,2150,New South Wales
2304,Germany,1840,1950,2180,2690,2040,2030,2100,1750,1630,1600,1640,2080,2370,1620,1440,1580,450,840,1460,New South Wales
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
2306,Luxembourg,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,10,10,0,10,New South Wales
2307,Monaco,0,0,0,0,10,10,0,0,10,0,10,10,10,0,0,0,10,0,0,New South Wales
2308,Netherlands,600,680,650,770,630,660,720,570,570,570,660,710,890,650,570,640,210,340,540,New South Wales
2311,Switzerland,370,350,310,380,350,300,320,310,320,290,260,250,260,270,250,230,150,140,220,New South Wales
2401,Denmark,240,210,210,230,230,200,220,220,230,180,200,180,180,170,130,160,80,110,170,New South Wales
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
2403,Finland,140,150,140,190,150,160,170,180,150,130,180,150,180,180,140,140,30,70,100,New South Wales
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
2405,Iceland,20,10,10,10,20,10,10,10,10,10,10,10,20,10,20,10,10,0,10,New South Wales
2406,Norway,290,210,220,230,190,230,230,180,160,180,140,150,160,160,140,120,40,100,110,New South Wales
2407,Sweden,490,550,520,560,490,530,580,570,570,510,540,570,510,490,400,340,160,220,320,New South Wales
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
3102,Gibraltar,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,New South Wales
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
3104,Italy,640,630,750,720,890,970,1150,1470,2220,2230,2070,1700,1630,1350,1270,1310,220,660,1360,New South Wales
3105,Malta,80,60,90,80,60,50,70,70,60,50,40,40,50,50,40,40,20,20,30,New South Wales
3106,Portugal,180,170,140,170,160,160,180,240,320,240,190,250,190,190,130,140,70,90,170,New South Wales
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
3108,Spain,310,260,250,360,280,330,450,580,650,660,750,780,850,840,840,910,180,430,1060,New South Wales
3201,Albania,20,20,10,20,30,20,20,20,40,50,60,40,50,50,60,50,10,20,50,New South Wales
3202,Bosnia/Herzegov,170,150,140,120,120,100,110,130,120,130,130,110,90,80,80,90,60,60,60,New South Wales
3203,Bulgaria,80,60,70,60,60,40,40,60,80,90,90,110,90,90,60,60,30,30,50,New South Wales
3204,Croatia,190,170,140,150,130,150,130,150,190,160,130,100,140,80,110,110,80,60,80,New South Wales
3205,Cyprus,60,70,70,60,50,60,50,80,80,80,80,60,70,40,40,60,20,30,50,New South Wales
3206,North Macedonia,260,280,280,270,220,220,180,170,220,270,210,200,220,220,160,180,80,130,200,New South Wales
3207,Greece,310,350,260,270,270,240,350,730,750,570,450,400,370,330,240,290,130,140,200,New South Wales
3208,Moldova,20,20,10,20,10,20,20,20,20,20,20,20,40,20,20,20,10,20,40,New South Wales
3211,Romania,220,140,170,150,170,180,160,140,170,160,130,150,140,120,110,110,60,80,90,New South Wales
3212,Slovenia,20,40,40,20,20,50,30,30,40,40,60,40,30,30,20,30,10,20,20,New South Wales
3214,Montenegro,10,10,10,10,10,10,10,10,10,20,20,10,10,0,10,10,10,10,10,New South Wales
3215,Serbia,120,130,160,130,130,120,120,130,150,130,130,140,150,160,120,140,50,80,100,New South Wales
3216,Kosovo,0,0,0,0,0,10,10,10,10,0,0,10,10,10,0,10,0,0,10,New South Wales
3301,Belarus,30,50,30,20,40,30,40,40,40,60,50,50,50,40,30,50,20,40,60,New South Wales
3302,Czechia,430,390,450,410,350,400,370,330,410,410,390,380,300,300,230,220,60,90,180,New South Wales
3303,Estonia,30,50,90,110,200,180,130,160,190,230,180,190,230,240,150,120,20,80,150,New South Wales
3304,Hungary,200,210,220,210,190,210,190,210,260,190,160,180,170,120,110,120,60,80,120,New South Wales
3305,Latvia,90,100,60,50,80,80,80,70,80,70,70,40,40,40,50,40,10,40,30,New South Wales
3306,Lithuania,70,50,40,60,70,90,110,110,130,140,150,170,200,160,150,90,30,80,130,New South Wales
3307,Poland,500,510,530,530,530,470,510,520,540,580,570,600,700,570,490,430,160,280,480,New South Wales
3308,Russia,380,430,390,500,560,510,500,500,580,550,530,500,570,500,480,520,220,530,870,New South Wales
3311,Slovakia,230,190,220,200,190,150,180,190,240,230,240,190,200,180,160,130,30,90,130,New South Wales
3312,Ukraine,220,220,210,230,240,250,240,270,260,260,320,280,310,230,240,230,130,1350,650,New South Wales
4101,Algeria,30,30,20,50,30,30,40,40,50,40,30,40,30,40,50,50,10,20,40,New South Wales
4102,Egypt,560,610,830,920,670,560,540,540,930,640,570,690,740,750,660,570,350,530,730,New South Wales
4103,Libya,20,10,40,40,70,220,160,40,50,20,30,30,30,30,30,20,10,20,20,New South Wales
4104,Morocco,40,50,50,50,50,50,50,40,80,70,60,80,70,70,50,80,30,50,80,New South Wales
4105,Sudan,1480,1070,750,310,270,220,190,130,160,140,130,130,120,120,90,110,110,90,190,New South Wales
4106,Tunisia,10,10,10,10,10,10,10,10,20,20,20,20,10,20,10,30,10,20,20,New South Wales
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
4111,South Sudan,0,0,0,0,0,0,0,10,20,30,60,30,50,40,10,10,20,20,20,New South Wales
4201,Bahrain,40,40,40,30,40,40,70,40,30,40,30,30,40,40,60,50,30,40,40,New South Wales
4202,Gaza Str/W Bank,10,0,10,10,10,10,0,0,10,0,10,0,10,0,0,0,0,0,0,New South Wales
4203,Iran,750,860,1220,970,1120,1150,1480,1600,1770,1380,1200,1260,1410,1280,1460,1340,580,1480,2240,New South Wales
4204,Iraq,1340,1820,1680,1610,2630,1770,1860,1510,2400,3100,2590,1940,5880,2420,4370,4210,320,2320,2110,New South Wales
4205,Israel,310,310,290,360,270,240,230,230,210,220,220,270,260,240,210,250,150,120,260,New South Wales
4206,Jordan,260,230,290,290,280,220,200,240,330,290,280,350,370,360,280,270,130,220,330,New South Wales
4207,Kuwait,90,140,120,110,170,170,200,200,190,180,160,170,200,210,160,170,100,170,180,New South Wales
4208,Lebanon,1590,1500,1960,1650,1360,1240,1220,1370,1380,1350,1420,1200,1380,1350,1340,1500,910,1480,1340,New South Wales
4211,Oman,30,20,20,30,20,40,30,50,40,60,90,100,90,50,60,50,40,50,70,New South Wales
4212,Qatar,30,20,20,30,20,20,10,30,20,30,50,60,80,90,90,80,40,70,120,New South Wales
4213,Saudi Arabia,170,360,550,1320,1500,1020,740,710,780,760,730,650,780,860,1200,730,190,630,900,New South Wales
4214,Syria,200,220,200,210,250,180,280,270,300,680,1920,1070,4250,1800,1110,480,140,620,1110,New South Wales
4215,Turkey,510,530,480,560,640,590,540,450,480,460,420,540,730,610,670,720,250,530,1270,New South Wales
4216,Unit Arab Emir,120,140,150,180,220,230,250,250,220,260,330,420,520,560,540,440,390,430,520,New South Wales
4217,Yemen,20,0,0,10,10,10,0,10,10,10,10,20,30,50,60,20,20,40,70,New South Wales
5101,Myanmar,230,250,510,580,580,500,390,390,420,410,370,430,400,350,490,480,180,560,630,New South Wales
5102,Cambodia,300,280,380,340,410,410,360,350,360,430,410,430,440,530,470,460,200,420,500,New South Wales
5103,Laos,70,90,120,110,140,110,90,110,90,120,120,130,150,190,150,210,30,180,340,New South Wales
5104,Thailand,2340,2850,3350,3850,4060,2740,2080,2430,3170,4160,4370,3840,3380,2190,2430,1950,670,3410,5220,New South Wales
5105,Vietnam,1470,2010,2460,3260,3690,3240,2760,2920,3740,3980,3800,4090,4310,4100,4190,4280,1390,4160,7230,New South Wales
5201,Brunei,60,40,40,60,40,40,30,40,50,20,60,60,90,40,40,10,20,60,50,New South Wales
5202,Indonesia,2170,2430,2610,3120,3340,2820,2590,2590,2510,2650,2980,2720,3130,2860,3330,3280,700,2900,6930,New South Wales
5203,Malaysia,2120,2390,2570,2530,2300,2030,2050,1990,2110,2280,2550,3550,4300,4130,3260,2480,880,1620,2180,New South Wales
5204,Philippines,3650,3900,4290,4480,4530,3810,3890,4740,4720,4980,4930,5360,6090,5820,8010,6700,1740,5740,15070,New South Wales
5205,Singapore,1210,1100,1100,1230,1180,1150,1140,1150,1240,1130,1120,1080,1270,1110,990,820,770,1200,1080,New South Wales
5206,Timor-Leste,20,40,20,30,40,20,20,30,20,20,20,10,20,20,20,50,30,30,190,New South Wales
6101,China,13640,13300,17670,21980,20240,19670,16960,15870,18750,21520,24770,27560,30570,32660,27930,22010,4920,17490,37100,New South Wales
6102,Hong Kong,2220,1990,2230,2070,1940,2030,1910,1600,1950,2080,2080,2040,2140,1760,1980,2200,1810,3640,3050,New South Wales
6103,Macau,40,50,70,60,80,80,90,60,70,60,80,70,80,60,80,50,20,70,80,New South Wales
6104,Mongolia,40,40,40,60,130,90,110,100,150,260,560,750,970,1180,1530,680,20,650,4450,New South Wales
6105,Taiwan,920,1030,970,1020,1060,1050,1070,1580,2440,2520,2550,2680,2840,2750,2160,1220,290,1290,2360,New South Wales
6201,Japan,2740,2560,2430,2460,2050,2110,2120,2160,2100,2120,1960,2170,2110,1960,1900,1310,750,1700,2720,New South Wales
6202,"Korea, North",30,40,40,40,40,60,50,50,40,50,60,50,50,50,40,40,20,30,30,New South Wales
6203,"Korea, South",5700,7020,7680,8050,7610,6690,6320,6130,6210,5650,5560,5610,5570,4800,4150,2580,700,2810,4300,New South Wales
7101,Bangladesh,1850,1490,2230,1970,1960,1830,1590,1510,1470,1620,2000,2200,2190,2190,1990,2060,560,2050,3570,New South Wales
7102,Bhutan,20,20,30,20,210,180,170,130,120,170,110,130,110,110,90,100,10,170,300,New South Wales
7103,India,8470,10420,14510,17560,16550,9280,7850,9250,11070,14090,16150,17520,20860,22570,26650,24010,5520,21000,32240,New South Wales
7104,Maldives,10,20,10,20,20,10,10,20,10,20,20,10,30,10,10,10,0,10,20,New South Wales
7105,Nepal,380,850,3320,5620,6690,1760,860,1490,2000,4100,4190,5390,10110,14840,16050,9270,320,16330,17640,New South Wales
7106,Pakistan,1010,1080,1420,1500,1700,1720,1880,2320,2720,2920,3440,3230,3500,3780,3440,3420,1090,3770,7410,New South Wales
7107,Sri Lanka,1110,1130,1310,1560,1540,1360,1120,1150,1280,1100,1140,1180,1240,1200,1380,1470,770,1340,2320,New South Wales
7201,Afghanistan,920,1130,720,490,550,480,500,400,680,1050,650,670,710,710,690,690,520,2130,1600,New South Wales
7202,Armenia,20,20,20,20,20,20,20,20,20,30,30,20,30,30,20,20,10,30,20,New South Wales
7203,Azerbaijan,10,0,10,10,10,10,10,20,20,20,20,20,20,30,20,10,10,20,30,New South Wales
7204,Georgia,20,20,10,20,20,10,10,20,30,20,20,20,20,30,30,20,30,30,20,New South Wales
7205,Kazakhstan,30,50,40,40,60,60,70,80,60,60,60,70,80,80,70,50,40,50,90,New South Wales
7206,Kyrgyzstan,10,10,10,10,10,20,20,10,20,10,10,30,20,20,20,20,10,20,40,New South Wales
7207,Tajikistan,0,0,0,0,10,10,10,0,0,10,10,0,0,10,10,10,0,0,10,New South Wales
7208,Turkmenistan,0,10,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,0,New South Wales
7211,Uzbekistan,30,30,30,30,30,40,30,40,30,50,60,60,60,60,60,60,20,70,110,New South Wales
8101,Bermuda,10,10,10,10,10,10,10,10,10,0,10,10,10,10,0,10,0,10,10,New South Wales
8102,Canada,1490,1490,1460,1800,1920,1670,1680,1540,1780,1380,1390,1450,1450,1400,1400,1150,610,860,1160,New South Wales
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8104,USA,4120,3980,3900,5060,5380,5110,5190,4840,5650,4190,4030,4240,4460,3860,3820,3780,2100,2310,3060,New South Wales
8201,Argentina,240,170,170,170,180,240,210,180,360,360,390,520,650,840,1450,2330,150,1150,4090,New South Wales
8202,Bolivia,30,30,20,20,10,20,40,20,20,20,10,20,20,20,20,20,10,20,50,New South Wales
8203,Brazil,970,1330,1590,1950,1770,1380,1280,1340,1440,2150,2720,3930,5150,4770,3930,2780,270,2160,5710,New South Wales
8204,Chile,250,290,340,400,440,420,440,400,400,470,580,870,960,1040,1150,1460,110,670,2020,New South Wales
8205,Colombia,270,460,710,970,1000,760,640,720,770,810,960,1350,1740,1860,2300,2090,110,910,6870,New South Wales
8206,Ecuador,50,60,50,60,50,60,50,50,70,70,80,60,80,70,90,100,20,60,420,New South Wales
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8211,Guyana,0,10,0,10,10,10,10,10,20,0,10,10,10,0,0,0,0,0,10,New South Wales
8212,Paraguay,10,10,10,0,10,20,10,10,10,10,10,10,20,10,20,20,0,20,50,New South Wales
8213,Peru,210,310,390,530,550,400,260,240,270,220,270,270,290,310,330,420,70,250,940,New South Wales
8214,Suriname,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,New South Wales
8215,Uruguay,80,100,60,80,50,50,60,70,60,80,80,80,120,130,200,150,20,140,260,New South Wales
8216,Venezuela,90,90,90,160,150,210,190,150,130,170,290,330,240,130,110,160,60,80,200,New South Wales
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8302,Costa Rica,10,20,10,10,10,10,10,10,10,30,10,20,20,20,30,20,10,20,20,New South Wales
8303,El Salvador,20,30,20,20,40,50,20,30,20,30,30,20,30,30,20,50,20,10,30,New South Wales
8304,Guatemala,10,0,10,20,10,10,10,20,10,20,20,10,20,20,30,20,20,20,40,New South Wales
8305,Honduras,0,10,0,10,0,0,0,10,10,20,10,0,10,10,10,10,10,10,10,New South Wales
8306,Mexico,150,170,190,240,210,220,230,270,270,290,250,340,330,370,420,320,80,230,510,New South Wales
8307,Nicaragua,10,10,10,10,10,10,10,10,20,10,0,10,10,10,10,10,10,10,0,New South Wales
8308,Panama,10,10,0,10,10,10,10,10,10,10,10,10,10,0,20,20,0,10,10,New South Wales
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8404,Bahamas,0,0,0,0,10,10,10,10,0,0,10,0,10,10,0,0,0,0,0,New South Wales
8405,Barbados,10,10,0,0,0,10,0,10,10,0,0,10,0,0,10,0,0,0,0,New South Wales
8406,Cayman Islands,0,0,0,0,10,10,0,10,10,0,10,10,0,0,0,10,0,10,0,New South Wales
8407,Cuba,20,10,10,30,20,30,10,20,30,10,20,10,20,10,20,20,0,10,20,New South Wales
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8411,Dominican Rep,10,0,10,10,10,10,10,10,10,10,20,10,10,10,10,10,10,10,20,New South Wales
8412,Grenada,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8413,Guadeloupe,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,New South Wales
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,New South Wales
8415,Jamaica,20,10,20,20,20,20,10,10,20,10,20,20,20,20,10,10,10,10,20,New South Wales
8416,Martinique,0,0,10,10,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,New South Wales
8417,Montserrat,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8421,Puerto Rico,0,10,0,10,0,10,0,0,10,10,10,10,10,10,10,10,0,0,10,New South Wales
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8423,St Lucia,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,New South Wales
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8425,Trinidad/Tobago,10,20,10,20,10,20,20,20,20,20,20,10,10,10,20,20,10,10,10,New South Wales
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
8434,Curacao,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,New South Wales
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9101,Benin,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,New South Wales
9103,Cameroon,10,10,10,20,10,10,20,10,10,10,20,10,10,10,10,10,10,20,30,New South Wales
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9107,"Congo, Rep",70,50,40,10,60,40,20,40,10,10,10,10,20,10,10,10,10,10,10,New South Wales
9108,"Congo, Dem Rep",20,40,160,160,130,200,140,60,60,120,100,130,90,130,370,170,20,50,50,New South Wales
9111,Cote d'Ivoire,40,40,30,20,20,10,10,10,10,10,10,10,10,10,10,0,0,0,0,New South Wales
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9113,Gabon,0,0,0,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,0,New South Wales
9114,Gambia,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,New South Wales
9115,Ghana,110,140,150,140,130,170,140,150,190,160,150,180,230,180,170,140,50,210,260,New South Wales
9116,Guinea,60,50,60,40,20,60,30,30,20,30,20,10,30,10,10,10,10,30,0,New South Wales
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9118,Liberia,260,190,180,60,70,50,30,50,30,20,30,10,20,20,10,10,10,30,20,New South Wales
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9122,Mauritania,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9123,Niger,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9124,Nigeria,110,110,140,110,180,200,170,160,270,320,410,510,690,490,500,380,170,670,790,New South Wales
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9126,Senegal,10,10,20,20,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,New South Wales
9127,Sierra Leone,260,340,330,170,140,250,100,80,60,60,20,30,70,60,30,30,20,70,50,New South Wales
9128,Togo,0,10,10,30,20,40,20,10,10,10,0,0,0,0,0,0,0,0,0,New South Wales
9201,Angola,10,10,10,10,0,10,0,10,10,0,0,10,0,0,10,10,0,0,10,New South Wales
9202,Botswana,60,20,40,40,30,20,30,30,20,20,10,20,30,30,30,10,20,30,50,New South Wales
9203,Burundi,60,80,170,60,50,60,20,30,20,20,30,20,20,30,60,20,0,20,30,New South Wales
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9206,Eritrea,20,20,20,10,30,20,30,70,10,40,30,30,30,30,30,30,10,30,20,New South Wales
9207,Ethiopia,70,80,100,100,160,210,110,110,70,110,100,80,120,90,110,110,70,90,110,New South Wales
9208,Kenya,240,260,270,240,270,250,200,180,180,220,250,270,480,410,400,280,100,560,940,New South Wales
9211,Lesotho,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,New South Wales
9212,Madagascar,10,0,10,0,10,10,10,0,10,10,0,0,10,10,10,0,0,0,0,New South Wales
9213,Malawi,10,10,20,20,10,20,30,20,20,10,20,20,30,10,50,20,10,20,20,New South Wales
9214,Mauritius,130,150,240,480,490,150,120,110,130,120,110,110,120,110,120,130,20,110,120,New South Wales
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9216,Mozambique,20,20,10,20,20,10,20,20,20,10,10,10,10,10,10,10,0,10,20,New South Wales
9217,Namibia,20,10,20,30,20,20,20,20,20,10,10,20,30,10,20,20,10,30,40,New South Wales
9218,Reunion,10,10,10,10,10,20,20,10,10,10,10,10,10,10,10,0,0,0,0,New South Wales
9221,Rwanda,20,10,30,10,10,50,30,30,20,20,20,10,20,10,20,10,0,10,20,New South Wales
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New South Wales
9223,Seychelles,10,0,10,0,10,10,10,10,10,10,10,0,0,0,10,0,10,0,0,New South Wales
9224,Somalia,80,80,90,60,120,100,70,50,70,80,70,60,40,50,30,30,60,40,40,New South Wales
9225,South Africa,1910,2020,2270,2950,3220,1960,2070,1930,1660,1590,1520,1880,2460,2030,2160,2300,1780,1800,2680,New South Wales
