SACC code,Country of birth,2004-05,2005-06,2006-07,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,Territory
1502,Fiji,220,180,160,180,150,190,160,180,180,210,210,230,220,270,240,200,130,160,210,Queensland
1503,French Poly,20,20,10,20,20,10,30,20,10,20,20,10,10,10,20,10,20,10,10,Queensland
1504,Niue,10,10,0,10,0,10,10,10,0,10,10,10,10,10,10,10,10,0,0,Queensland
1505,Samoa,160,150,140,150,150,170,150,140,130,170,240,270,230,280,270,280,190,200,550,Queensland
1506,Samoa American,10,0,0,10,0,0,10,10,0,10,10,10,10,10,10,0,0,10,10,Queensland
1507,Tokelau,10,0,10,10,10,10,10,10,10,10,10,20,20,10,20,20,10,0,10,Queensland
1508,Tonga,40,40,30,50,40,30,30,30,30,60,60,50,50,110,90,110,130,80,280,Queensland
1511,Tuvalu,0,0,10,0,0,10,10,10,0,0,10,10,10,0,10,10,10,10,10,Queensland
1512,Wallis/Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1513,Pitcairn Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1599,"Polynesia, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1601,Adelie Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1602,Argentinian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1603,Australian A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1604,British A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1605,Chilean A T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1606,Queen Maud Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1607,Ross Dependency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
2100,"UK, CIs & IOM",3310,3530,3380,4060,3910,4530,4360,3910,4310,5170,4980,4610,4340,4360,4250,3210,2030,2750,2680,Queensland
2201,Ireland,280,280,370,500,570,790,670,510,710,1150,1130,790,550,540,450,350,220,290,250,Queensland
2301,Austria,80,100,60,80,70,70,70,50,40,50,50,40,70,50,50,50,20,40,40,Queensland
2302,Belgium,40,50,50,60,70,60,80,40,60,90,110,110,110,100,90,90,50,60,40,Queensland
2303,France,280,480,370,600,550,730,750,610,680,800,830,860,810,770,840,790,460,490,400,Queensland
2304,Germany,490,660,700,1090,870,860,860,740,800,850,880,1180,1070,840,850,690,350,420,430,Queensland
2305,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
2306,Luxembourg,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,Queensland
2307,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
2308,Netherlands,260,230,280,400,310,310,300,220,260,280,290,280,320,210,270,250,140,160,160,Queensland
2311,Switzerland,140,170,160,180,140,130,150,130,120,140,120,110,130,140,130,130,70,80,90,Queensland
2401,Denmark,110,100,90,120,110,100,90,70,100,110,80,90,90,90,90,70,50,50,40,Queensland
2402,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
2403,Finland,40,70,50,70,50,80,70,70,80,100,70,80,80,120,110,90,40,50,50,Queensland
2404,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
2405,Iceland,10,10,10,10,10,10,10,10,10,0,0,10,10,0,10,0,0,0,0,Queensland
2406,Norway,330,290,230,180,140,180,160,180,150,170,140,140,110,130,150,110,70,60,60,Queensland
2407,Sweden,170,210,260,200,220,210,270,190,240,260,230,210,250,240,200,200,110,110,110,Queensland
2408,Aland Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3101,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3102,Gibraltar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3103,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3104,Italy,160,150,170,210,170,210,200,180,230,370,420,520,480,470,510,440,210,280,220,Queensland
3105,Malta,20,10,10,10,20,20,10,10,20,10,20,20,10,20,10,20,10,10,20,Queensland
3106,Portugal,20,40,30,50,20,40,20,20,30,30,30,40,50,60,30,30,30,50,40,Queensland
3107,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3108,Spain,90,80,80,120,80,90,100,100,100,170,200,200,220,300,340,370,200,290,200,Queensland
3201,Albania,0,0,10,10,0,10,0,10,0,0,0,0,10,20,10,10,10,20,10,Queensland
3202,Bosnia/Herzegov,60,60,50,60,40,40,50,40,60,80,60,50,40,40,50,20,30,80,70,Queensland
3203,Bulgaria,10,20,10,30,20,30,20,20,10,10,20,30,20,20,30,20,20,20,20,Queensland
3204,Croatia,50,80,70,70,50,50,40,40,40,50,50,40,30,30,40,30,30,40,40,Queensland
3205,Cyprus,20,10,10,10,10,20,20,10,20,20,10,10,10,20,10,10,0,10,10,Queensland
3206,North Macedonia,30,30,20,30,20,20,20,30,30,30,30,30,20,20,20,50,10,10,30,Queensland
3207,Greece,60,70,50,50,40,40,40,30,40,40,30,60,40,50,50,40,20,40,40,Queensland
3208,Moldova,0,0,0,0,0,0,0,0,10,10,10,10,10,0,10,0,0,0,10,Queensland
3211,Romania,40,20,40,50,50,70,50,20,50,50,50,40,50,60,40,50,40,50,60,Queensland
3212,Slovenia,10,10,10,10,10,20,10,10,20,20,20,10,20,20,20,20,10,20,10,Queensland
3214,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3215,Serbia,10,10,20,20,20,20,20,40,30,20,30,30,30,40,30,20,30,60,40,Queensland
3216,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
3301,Belarus,10,10,0,0,0,0,10,0,10,0,0,10,10,10,10,0,0,10,10,Queensland
3302,Czechia,40,50,50,40,50,50,70,40,50,60,70,80,50,70,90,80,50,50,40,Queensland
3303,Estonia,10,30,20,20,20,40,100,90,100,110,140,100,90,100,120,130,80,40,20,Queensland
3304,Hungary,40,50,40,60,50,70,80,50,50,80,70,60,80,70,90,70,60,40,40,Queensland
3305,Latvia,0,10,10,10,20,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Queensland
3306,Lithuania,0,0,10,10,10,0,10,10,10,10,20,20,10,10,30,20,30,10,20,Queensland
3307,Poland,80,110,100,110,90,110,140,90,90,110,100,130,110,130,150,120,80,90,90,Queensland
3308,Russia,60,60,70,110,90,90,90,80,90,100,110,100,100,110,130,120,100,80,100,Queensland
3311,Slovakia,30,30,30,20,30,30,30,10,30,30,30,30,30,40,40,50,20,20,20,Queensland
3312,Ukraine,30,50,40,40,50,60,60,30,30,40,40,70,50,50,60,30,30,20,40,Queensland
4101,Algeria,10,10,0,10,0,10,10,10,0,10,10,20,10,10,10,0,0,10,10,Queensland
4102,Egypt,20,30,20,40,30,40,40,20,30,50,50,50,40,40,40,30,30,50,40,Queensland
4103,Libya,10,0,0,10,20,30,30,40,50,80,10,0,10,10,10,10,0,20,10,Queensland
4104,Morocco,10,0,10,10,0,10,10,10,10,10,10,10,10,20,10,10,10,10,10,Queensland
4105,Sudan,0,20,20,20,20,30,40,30,20,30,20,20,20,20,30,30,30,30,30,Queensland
4106,Tunisia,0,10,0,0,10,0,0,0,10,10,10,0,0,0,10,10,0,0,0,Queensland
4107,Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
4108,Sp North Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
4111,South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Queensland
4201,Bahrain,10,30,30,30,30,40,30,20,30,20,20,10,10,10,10,10,10,0,10,Queensland
4202,Gaza Str/W Bank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
4203,Iran,60,70,70,90,90,90,90,70,130,180,200,190,160,150,100,110,90,150,140,Queensland
4204,Iraq,20,20,20,40,20,20,20,50,80,90,50,80,40,90,80,90,90,100,70,Queensland
4205,Israel,30,40,40,40,60,30,50,50,50,60,60,60,40,70,60,60,30,60,40,Queensland
4206,Jordan,20,20,10,10,10,10,20,20,10,30,30,20,20,30,30,40,30,20,20,Queensland
4207,Kuwait,30,40,40,40,30,50,30,50,70,70,50,70,70,110,90,80,30,20,20,Queensland
4208,Lebanon,20,20,20,30,20,30,30,30,30,30,30,40,30,30,30,20,10,20,30,Queensland
4211,Oman,40,60,70,50,50,60,60,90,60,60,100,40,30,50,50,80,20,10,10,Queensland
4212,Qatar,10,10,10,10,10,10,10,10,10,10,20,10,10,10,10,0,10,0,0,Queensland
4213,Saudi Arabia,20,70,150,190,320,420,650,750,890,730,660,700,520,410,390,420,330,220,140,Queensland
4214,Syria,10,10,10,20,20,10,10,10,10,10,10,20,0,10,20,10,10,20,20,Queensland
4215,Turkey,40,60,40,70,60,70,90,70,80,80,80,80,90,90,70,90,50,60,80,Queensland
4216,Unit Arab Emir,30,50,80,90,120,140,120,120,80,80,70,70,80,60,60,70,30,30,50,Queensland
4217,Yemen,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
5101,Myanmar,20,30,20,20,20,30,30,20,30,40,30,40,30,60,50,60,30,30,40,Queensland
5102,Cambodia,10,10,10,20,20,10,10,20,30,40,40,40,30,50,40,50,30,40,40,Queensland
5103,Laos,10,10,20,30,20,20,20,20,40,20,30,20,20,20,20,20,20,20,10,Queensland
5104,Thailand,390,370,360,340,370,400,460,440,410,400,400,400,440,530,560,590,310,280,350,Queensland
5105,Vietnam,160,170,190,240,220,310,380,400,410,430,420,410,410,460,530,530,330,450,430,Queensland
5201,Brunei,40,60,50,70,60,70,50,60,40,40,30,20,20,30,20,30,10,10,10,Queensland
5202,Indonesia,570,660,630,500,480,460,470,410,540,610,540,450,460,470,500,500,380,320,290,Queensland
5203,Malaysia,570,610,650,630,790,870,940,920,1070,940,910,920,1040,1200,1140,920,540,410,430,Queensland
5204,Philippines,490,720,740,570,610,720,700,370,530,630,650,630,610,630,690,750,420,670,700,Queensland
5205,Singapore,830,1040,990,1480,810,870,890,1450,1630,1070,1660,2120,1040,1540,1380,1780,380,340,1150,Queensland
5206,Timor-Leste,20,10,10,10,10,10,10,10,30,10,10,30,10,20,20,20,10,10,60,Queensland
6101,China,810,1060,1110,1280,1410,1990,2490,2840,2780,2570,2570,2710,3120,4550,6780,9280,6920,3620,2990,Queensland
6102,Hong Kong,580,590,600,590,490,550,670,670,680,730,790,780,690,730,670,620,340,220,320,Queensland
6103,Macau,10,10,10,10,30,40,50,50,60,50,40,40,40,40,30,60,40,20,10,Queensland
6104,Mongolia,10,0,10,0,10,20,20,30,20,40,60,40,40,60,60,70,90,60,30,Queensland
6105,Taiwan,1020,960,1020,1000,990,1310,1360,1380,1750,2290,2700,2390,2330,2280,2500,2740,1120,630,670,Queensland
6201,Japan,1600,1730,1660,2240,1810,1720,1610,1320,1520,1410,1540,1670,1660,2130,2160,2360,790,720,720,Queensland
6202,"Korea, North",10,10,20,10,10,10,10,10,10,10,10,10,10,30,20,20,10,10,10,Queensland
6203,"Korea, South",820,1000,1220,1760,2340,3410,3270,2770,2710,2750,2350,2200,2190,2390,2630,2790,1500,1110,910,Queensland
7101,Bangladesh,50,40,20,50,50,60,60,30,60,80,70,80,100,130,110,100,90,90,90,Queensland
7102,Bhutan,0,10,0,10,0,20,30,50,20,20,20,40,30,20,10,30,10,20,10,Queensland
7103,India,410,580,630,730,840,1460,2050,1400,1450,1420,1400,1470,1280,1570,1700,2260,2250,2270,1570,Queensland
7104,Maldives,10,10,20,10,20,20,10,20,10,0,10,10,10,10,10,10,10,10,0,Queensland
7105,Nepal,10,50,20,10,40,60,90,70,110,50,120,100,120,140,170,230,200,290,200,Queensland
7106,Pakistan,50,60,50,80,60,80,90,90,80,110,160,140,150,180,190,220,210,220,150,Queensland
7107,Sri Lanka,110,140,110,90,120,190,150,150,180,240,210,220,180,230,240,310,220,240,190,Queensland
7201,Afghanistan,10,10,10,10,10,20,20,20,20,30,10,10,20,20,20,30,20,50,50,Queensland
7202,Armenia,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0,Queensland
7203,Azerbaijan,0,0,0,0,0,0,0,10,0,10,10,10,10,0,10,10,0,0,0,Queensland
7204,Georgia,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
7205,Kazakhstan,0,0,10,10,10,10,10,10,20,20,20,30,20,20,10,30,20,10,10,Queensland
7206,Kyrgyzstan,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,0,0,10,0,Queensland
7207,Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
7208,Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
7211,Uzbekistan,0,0,0,0,0,10,0,0,10,10,0,10,10,10,10,10,10,10,10,Queensland
8101,Bermuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8102,Canada,540,600,670,770,860,860,950,1030,1070,1070,990,1000,930,1020,930,850,460,530,600,Queensland
8103,St Pierre/Mique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8104,USA,1660,1470,1420,2440,1720,1860,1520,1920,2100,2590,2110,2360,1820,2620,2060,2260,820,1290,1260,Queensland
8201,Argentina,30,40,40,50,40,50,30,40,50,40,50,70,80,110,110,120,70,130,90,Queensland
8202,Bolivia,0,0,0,0,10,0,0,0,0,10,10,0,10,0,0,0,0,10,0,Queensland
8203,Brazil,110,140,190,280,460,580,550,480,440,460,800,510,590,850,1040,1190,550,510,440,Queensland
8204,Chile,50,50,50,80,60,90,80,100,160,130,140,120,150,180,160,300,110,120,100,Queensland
8205,Colombia,60,70,50,100,170,250,280,230,280,350,350,330,300,390,440,460,360,370,240,Queensland
8206,Ecuador,10,10,10,20,10,10,10,10,30,50,60,60,40,40,60,40,20,20,10,Queensland
8207,Falkland Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8208,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8211,Guyana,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,Queensland
8212,Paraguay,0,0,0,0,0,0,0,0,0,10,10,0,0,0,20,0,10,0,10,Queensland
8213,Peru,20,20,30,30,50,60,80,60,50,70,70,70,70,50,70,60,40,60,50,Queensland
8214,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8215,Uruguay,10,10,10,10,10,10,20,0,10,10,10,10,10,10,20,30,20,20,10,Queensland
8216,Venezuela,10,10,20,10,10,20,30,30,30,50,50,40,50,80,60,40,30,40,40,Queensland
8299,"S America, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8301,Belize,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8302,Costa Rica,0,0,0,0,10,10,0,0,10,0,10,10,10,10,0,10,10,10,0,Queensland
8303,El Salvador,20,20,20,20,20,10,20,20,10,10,20,30,20,20,20,20,10,10,10,Queensland
8304,Guatemala,0,0,0,0,10,10,0,0,0,0,10,10,0,10,10,0,0,0,0,Queensland
8305,Honduras,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,Queensland
8306,Mexico,40,40,50,40,50,50,80,60,70,70,70,80,60,70,90,110,50,50,60,Queensland
8307,Nicaragua,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,Queensland
8308,Panama,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,0,Queensland
8401,Anguilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8402,Antigua/Barbuda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8403,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8404,Bahamas,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8405,Barbados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Queensland
8406,Cayman Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8407,Cuba,0,0,10,10,10,0,10,0,10,0,0,10,10,10,10,10,0,10,10,Queensland
8408,Dominica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8411,Dominican Rep,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,10,0,0,0,Queensland
8412,Grenada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8413,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8414,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8415,Jamaica,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,Queensland
8416,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8417,Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8421,Puerto Rico,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,10,0,0,0,Queensland
8422,St Kitts/Nevis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8423,St Lucia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8424,St Vinc/Grenad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8425,Trinidad/Tobago,10,10,0,10,0,10,10,20,10,10,20,40,20,10,10,10,0,0,0,Queensland
8426,Turks/Caicos Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8427,"Virgin Is, Brit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8428,"Virgin Is, US",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8431,St Barthelemy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8432,St Martin (Fr),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8433,Bonaire/SE/Saba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8434,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
8435,Sint Maarten Dp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9101,Benin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9102,Burkina Faso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9103,Cameroon,0,0,0,10,0,0,0,0,0,10,10,10,10,10,0,0,0,0,10,Queensland
9104,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9105,Cent Africa Rep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9106,Chad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9107,"Congo, Rep",0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,Queensland
9108,"Congo, Dem Rep",0,0,0,0,10,10,0,10,0,0,0,10,0,10,10,10,0,10,10,Queensland
9111,Cote d'Ivoire,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Queensland
9112,Equator Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9113,Gabon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9114,Gambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9115,Ghana,10,10,10,10,0,10,10,10,10,20,10,10,20,30,20,30,20,20,10,Queensland
9116,Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9117,Guinea-Bissau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9118,Liberia,0,0,0,0,0,0,0,10,0,0,0,10,0,10,10,10,0,10,10,Queensland
9121,Mali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9122,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9123,Niger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9124,Nigeria,10,10,10,10,10,10,10,20,30,30,30,30,40,40,60,50,50,40,40,Queensland
9125,Sao Tome/Princ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9126,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9127,Sierra Leone,0,0,0,0,0,0,0,0,10,10,10,10,10,0,10,10,0,10,10,Queensland
9128,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9201,Angola,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9202,Botswana,20,40,30,30,20,20,20,20,10,10,10,10,10,10,0,10,10,10,0,Queensland
9203,Burundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,Queensland
9204,Comoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9205,Djibouti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9206,Eritrea,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10,10,Queensland
9207,Ethiopia,10,10,10,10,0,10,10,20,10,10,20,20,10,10,20,20,10,10,20,Queensland
9208,Kenya,40,40,50,40,40,30,50,60,50,50,70,60,60,40,60,50,30,60,30,Queensland
9211,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9212,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9213,Malawi,10,10,10,10,10,10,10,10,10,10,10,0,10,10,0,10,10,0,0,Queensland
9214,Mauritius,20,20,20,10,10,30,30,30,30,20,30,40,20,30,40,30,30,20,20,Queensland
9215,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9216,Mozambique,10,10,20,10,10,10,10,10,10,20,10,10,10,10,10,10,10,10,0,Queensland
9217,Namibia,0,0,0,0,10,10,10,10,10,10,10,0,10,0,10,0,0,0,0,Queensland
9218,Reunion,0,0,0,0,0,0,10,0,10,0,0,0,0,10,10,0,0,0,0,Queensland
9221,Rwanda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9222,St Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
9223,Seychelles,0,0,10,20,10,10,0,0,10,10,10,0,10,10,10,10,0,0,0,Queensland
9224,Somalia,10,0,0,10,10,20,10,10,10,10,20,20,20,20,20,40,10,20,20,Queensland
9225,South Africa,460,420,370,400,460,580,530,590,570,640,640,580,530,540,520,390,290,380,490,Queensland
9226,Eswatini,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,Queensland
9227,Tanzania,10,20,10,20,20,10,20,10,10,20,10,20,10,10,20,10,10,10,10,Queensland
9228,Uganda,10,10,10,10,10,20,10,0,10,10,10,10,30,10,20,10,0,10,10,Queensland
9231,Zambia,30,20,20,20,30,30,30,10,30,30,60,30,10,20,30,20,20,20,10,Queensland
9232,Zimbabwe,120,100,110,120,140,140,160,120,140,150,140,110,90,140,110,100,80,100,90,Queensland
9299,"S & E Afr, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
0,Inadequately Described,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Queensland
1101,Australia,3520,3270,3290,3500,2910,2890,2890,2860,2780,2970,3300,3360,3120,3070,2890,1890,1190,1990,3000,South Australia
1102,Norfolk Island(f),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1199,"Aust E T, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1201,New Zealand,320,320,330,350,310,320,280,280,330,410,420,410,370,320,340,310,230,200,230,South Australia
1301,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1302,PNG,20,40,40,30,30,30,60,30,30,10,20,30,20,40,20,30,20,30,20,South Australia
1303,Solomon Islands,0,0,0,0,10,0,10,10,0,0,10,0,0,0,10,0,10,0,10,South Australia
1304,Vanuatu,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,40,20,180,South Australia
1401,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1402,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,50,South Australia
1403,Marshall Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1404,"Micronesia, F S",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1405,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1406,N Mariana Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1407,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1501,Cook Islands,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,South Australia
1502,Fiji,20,10,20,10,10,10,20,10,20,20,10,20,10,20,20,20,0,20,20,South Australia
1503,French Poly,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,South Australia
1504,Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1505,Samoa,0,10,0,10,0,10,10,10,10,10,10,10,10,10,0,10,10,10,40,South Australia
1506,Samoa American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1507,Tokelau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1508,Tonga,10,0,10,0,0,0,10,0,10,0,10,0,0,10,10,10,0,10,50,South Australia
1511,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1512,Wallis/Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1513,Pitcairn Is,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1599,"Polynesia, nec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
1601,Adelie Land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Australia
